X,A1: Sample 1,X,A2: Sample 2,X,A3: Sample 3,X,A4: Sample 4,X,A5: Sample 5,X,A6: Sample 6,X,A7: Sample 7,X,A8: Sample 8,X,A9: Sample 9,X,A10: Sample 10,X,B1: Sample 25,X,B2: Sample 26,X,B3: Sample 27,X,B4: Sample 28,X,B5: Sample 29,X,B6: Sample 30,X,B7: Sample 31,X,B8: Sample 32,X,B9: Sample 33,X,B10: Sample 34,X,C1: Sample 49,X,C2: Sample 50,X,C3: Sample 51,X,C4: Sample 52,X,C5: Sample 53,X,C6: Sample 54,X,C7: Sample 55,X,C8: Sample 56,X,C9: Sample 57,X,C10: Sample 58,X,D1: Sample 73,X,D2: Sample 74,X,D3: Sample 75,X,D4: Sample 76,X,D5: Sample 77,X,D6: Sample 78,X,D7: Sample 79,X,D8: Sample 80,X,D9: Sample 81,X,D10: Sample 82,X,E1: Sample 97,X,E2: Sample 98,X,E3: Sample 99,X,E4: Sample 100,X,E5: Sample 101,X,E6: Sample 102,X,E7: Sample 103,X,E8: Sample 104,X,E9: Sample 105,X,E10: Sample 106
26.87,303.810605920754,26.87,286.245396845583,26.87,184.466734047412,26.87,168.46938363882,26.87,113.605793325375,26.87,143.924895937601,26.87,54.9612983767086,26.87,69.3951808921744,26.87,2.70711765128746,26.87,2.21859769971973,26.87,186.130100048954,26.87,196.706223369051,26.87,168.288624790098,26.87,177.175763921935,26.87,124.615908812759,26.87,135.136276788205,26.87,87.0559720843384,26.87,52.9010267529933,26.87,5.57508076512614,26.87,3.53899378332715,26.87,207.751678707001,26.87,154.866019661093,26.87,126.061392029449,26.87,171.39120300099,26.87,126.576907292162,26.87,118.701205793992,26.87,57.5385168048468,26.87,85.7941695570989,26.87,4.58965726231365,26.87,7.36801564687908,26.87,141.0613317765,26.87,95.4161649860794,26.87,45.2687728106557,26.87,55.2760078651893,26.87,84.7153533147498,26.87,60.2651337034317,26.87,59.2242746826849,26.87,54.0608426165608,26.87,12.6374565815536,26.87,7.79141013225565,26.87,0.623472470213677,26.87,0.710676078716889,26.87,0.664696731734724,26.87,1.41508498934933,26.87,1.50083493868985,26.87,1.41041812331377,26.87,1.4527112003161,26.87,1.4073665825027,26.87,1.27459559587689,26.87,1.44987749555111
26.94,302.279987987605,26.94,284.900272240841,26.94,184.213280094699,26.94,168.129752969328,26.94,113.097482818147,26.94,143.590162585697,26.94,55.1300370605482,26.94,69.1619171011464,26.94,2.61793284050152,26.94,2.21823612903855,26.94,185.875926394072,26.94,196.048961582759,26.94,167.993832077633,26.94,176.657648683121,26.94,124.151563101577,26.94,134.715163901647,26.94,86.731713808867,26.94,52.803877840878,26.94,5.70689031846074,26.94,3.53841702423599,26.94,206.824406708566,26.94,154.127850294745,26.94,125.863012745088,26.94,170.830813518442,26.94,125.80323959696,26.94,118.726092449774,26.94,57.3965833531808,26.94,85.3387035825402,26.94,4.58890927384196,26.94,7.41092773377684,26.94,140.324899488824,26.94,94.9113850047689,26.94,45.2170193387796,26.94,55.2227142799427,26.94,84.2594756803697,26.94,59.7255998489632,26.94,59.0382567118196,26.94,54.0520321793678,26.94,12.5913709368444,26.94,7.8341524116752,26.94,0.712423829531741,26.94,0.84379035328383,26.94,0.797506068550042,26.94,1.45906871431385,26.94,1.54472541270005,26.94,1.45425657400165,26.94,1.49648885066935,26.94,1.49508341129193,26.94,1.36227665014435,26.94,1.5374982732439
27.06,301.91660097106,27.06,284.003277580809,27.06,183.111131642649,27.06,166.943036475313,27.06,112.678385016535,27.06,142.899841380481,27.06,54.5436363615237,27.06,69.2394168188362,27.06,2.61750625864711,27.06,2.26223216637682,27.06,184.502820217724,27.06,194.990038178864,27.06,167.520923857026,27.06,175.517152551008,27.06,123.376601129632,27.06,133.451808274133,27.06,86.2746901478736,27.06,52.4412427443207,27.06,5.7059604031408,27.06,3.49361729308772,27.06,206.388722874675,27.06,154.102735768056,27.06,125.353535375973,27.06,170.270595982751,27.06,125.029813354305,27.06,117.910652192308,27.06,57.0779850707503,27.06,85.1482310663371,27.06,4.58816152913382,27.06,7.32150878487073,27.06,139.900788384871,27.06,94.4512289748998,27.06,44.9878187307732,27.06,54.7709423627507,27.06,84.1573449989228,27.06,59.7158677974969,27.06,58.4996247678155,27.06,53.5587309068085,27.06,12.5893192224992,27.06,7.78887097301424,27.06,0.623269285442546,27.06,0.799250065636156,27.06,0.753077449483388,27.06,1.4588309648085,27.06,1.45621795101791,27.06,1.40995847914779,27.06,1.49624500370003,27.06,1.36294208598294,27.06,1.36205467252497,27.06,1.49332628448353
27.19,300.443897581267,27.19,282.662846202338,27.19,182.90269994749,27.19,166.640621154067,27.19,111.824442647397,27.19,141.701092039842,27.19,54.2948302456474,27.19,68.7735980036018,27.19,2.66273868981628,27.19,2.26296965037564,27.19,184.159978161938,27.19,194.830284106759,27.19,167.040726378793,27.19,174.862638231377,27.19,123.017133118508,27.19,132.963100324494,27.19,86.0813005013729,27.19,52.2812653409992,27.19,5.61932735572794,27.19,3.4947562066307,27.19,205.785851445114,27.19,153.350786177067,27.19,124.638471619408,27.19,169.438526693168,27.19,124.62753207679,27.19,117.860602365403,27.19,57.1407885803482,27.19,84.646126521622,27.19,4.54552618323973,27.19,7.36801564687908,27.19,139.545019294618,27.19,93.9482257942108,27.19,44.8693406241966,27.19,55.0988385538882,27.19,83.6984192019057,27.19,59.4262823109647,27.19,58.5627955813136,27.19,53.532128325621,27.19,12.5493913939302,27.19,7.87944861201134,27.19,0.668006212124504,27.19,0.799510619854783,27.19,0.709009841619567,27.19,1.41508498934933,27.19,1.45669267569632,27.19,1.41041812331377,27.19,1.4527112003161,27.19,1.451346762124,27.19,1.27459559587689,27.19,1.49381310641816
27.31,299.175379683116,27.31,281.629497747282,27.31,181.384042989978,27.31,165.533783606934,27.31,111.636249356933,27.31,141.187291020182,27.31,54.1350647051539,27.31,68.3849699876826,27.31,2.70579452438068,27.31,2.21751334111771,27.31,183.174901961267,27.31,193.618959642703,27.31,165.889977849369,27.31,173.932409892659,27.31,122.735056080807,27.31,132.676471770093,27.31,85.5964139545077,27.31,51.9459831762363,27.31,5.57235589671699,27.31,3.53726406984556,27.31,204.747493711471,27.31,152.429502284974,27.31,124.044223149989,27.31,168.512924851596,27.31,124.300920481608,27.31,117.360792054694,27.31,56.8036651783176,27.31,84.3840849926659,27.31,4.5874140280701,27.31,7.32031596819024,27.31,138.763604787729,27.31,93.8578449130567,27.31,44.7586928052718,27.31,54.4964003687694,27.31,83.3923512959619,27.31,59.4413637347714,27.31,58.3578639453913,27.31,53.3738514054405,27.31,12.5872681766825,27.31,7.87559746410714,27.31,0.756703711412454,27.31,0.799119852200895,27.31,0.797246209941848,27.31,1.50279306424269,27.31,1.45598070469158,27.31,1.54189078938453,27.31,1.45200117529151,27.31,1.49459625475518,27.31,1.36183276723456,27.31,1.44916885552396
27.42,298.416383310933,27.42,280.600971094298,27.42,181.011530757984,27.42,165.293220384279,27.42,111.209247507007,27.42,140.54337318039,27.42,53.8773907670139,27.42,68.2629589795585,27.42,2.61750625864711,27.42,2.30658965656323,27.42,182.309558666325,27.42,192.400283364847,27.42,165.4269191171,27.42,173.160321242289,27.42,121.911532572672,27.42,131.63402240358,27.42,84.9460276189479,27.42,51.8659398416662,27.42,5.57326389018232,27.42,3.40517130679053,27.42,203.932250286523,27.42,151.78607068141,27.42,123.619915949494,27.42,168.274203385806,27.42,123.701124126215,27.42,116.760729885593,27.42,56.5920282499538,27.42,83.9564231113977,27.42,4.49992780118912,27.42,7.36561446856822,27.42,138.072899550723,27.42,93.295048384182,27.42,44.4554187144854,27.42,54.4610024494539,27.42,83.1407369570697,27.42,59.2303702023183,27.42,58.1469555127169,27.42,53.1182801408527,27.42,12.4132449117972,27.42,7.78887097301424,27.42,0.667788514157379,27.42,0.799250065636156,27.42,0.7087787808923,27.42,1.41462382428844,27.42,1.45621795101791,27.42,1.45401960861563,27.42,1.45223777316918,27.42,1.45087377963676,27.42,1.36205467252497,27.42,1.49332628448353
27.5,297.070147392371,27.5,279.257960434727,27.5,180.207437380593,27.5,164.223075179104,27.5,111.031164084227,27.5,140.098757344876,27.5,53.8329740380577,27.5,67.774732729836,27.5,2.66187092423381,27.5,2.17351718600399,27.5,181.59338029561,27.5,191.239361002632,27.5,164.624950993151,27.5,172.804570903684,27.5,121.556369615671,27.5,131.72269566651,27.5,84.8131619000386,27.5,51.5561601233524,27.5,5.57326389018232,27.5,3.36094848051171,27.5,203.440964312625,27.5,151.696959552194,27.5,123.175406910636,27.5,167.07636141984,27.5,123.523959154671,27.5,116.230003906878,27.5,56.2827825149167,27.5,83.7357171434707,27.5,4.455810770347,27.5,7.27740376865234,27.5,137.716230760882,27.5,93.0282383001445,27.5,44.4110500440242,27.5,53.9296730696359,27.5,82.6987322997786,27.5,58.7448779469725,27.5,57.9706182152512,27.5,52.9861459790324,27.5,12.4132449117972,27.5,7.78887097301424,27.5,0.756827013304488,27.5,0.799250065636156,27.5,0.797376118074476,27.5,1.4588309648085,27.5,1.50034582839534,27.5,1.49808090495325,27.5,1.45223777316918,27.5,1.49483979333344,27.5,1.36205467252497,27.5,1.58116903654781
27.62,295.813642023626,27.62,278.138774205419,27.62,179.179989478223,27.62,163.95553887781,27.62,110.630495072385,27.62,139.387363464321,27.62,53.6553071222331,27.62,67.64158399979,27.62,2.66187092423381,27.62,2.30658965656323,27.62,181.101026355159,27.62,190.88216890918,27.62,163.689326855042,27.62,171.51499061078,27.62,120.934823761254,27.62,130.791631745584,27.62,84.5474251223873,27.62,51.5119035893792,27.62,5.52903138545661,27.62,3.4493944668089,27.62,202.503033366761,27.62,150.716833247805,27.62,122.464173225064,27.62,166.632717433889,27.62,122.549589190005,27.62,115.964635577688,27.62,56.1060714291573,27.62,83.4708721178915,27.62,4.58816152913382,27.62,7.40972015226572,27.62,137.225820519557,27.62,92.6280178342554,27.62,44.2779520423895,27.62,53.796844729556,27.62,82.1241289152166,27.62,58.5683323960289,27.62,57.882446896602,27.62,52.5016522724141,27.62,12.5012827346273,27.62,7.78887097301424,27.62,0.667788514157379,27.62,0.754847270306111,27.62,0.753077449483388,27.62,1.50303793845879,27.62,1.50034582839534,27.62,1.45401960861563,27.62,1.49624500370003,27.62,1.49483979333344,27.62,1.36205467252497,27.62,1.53724774395056
27.74,295.227045842709,27.74,276.750668113534,27.74,178.793471458195,27.74,163.126349177256,27.74,109.989296789064,27.74,138.47556774445,27.74,53.3801086698469,27.74,67.4530540302352,27.74,2.70579452438068,27.74,2.21751334111771,27.74,180.04219079051,27.74,190.493915222533,27.74,162.860831879085,27.74,170.686747624819,27.74,120.471229072633,27.74,130.14972219967,27.74,84.2679625516777,27.74,51.1937820457361,27.74,5.52813059832962,27.74,3.36040091640606,27.74,201.800194040973,27.74,149.756860216967,27.74,122.044226327739,27.74,165.629714090597,27.74,122.263924647126,27.74,115.503537741974,27.74,55.8760737807415,27.74,83.2807349395804,27.74,4.45508483180507,27.74,7.27621813753981,27.74,136.846863751446,27.74,92.2572345423274,27.74,43.9158627811728,27.74,53.6109974552709,27.74,81.9781721673872,27.74,58.6029169991346,27.74,57.608556532731,27.74,52.58117025896,27.74,12.543257771548,27.74,7.87559746410714,27.74,0.712191694038248,27.74,0.843515413448938,27.74,0.752954758468483,27.74,1.45859329277123,27.74,1.50010139277651,27.74,1.45378272044219,27.74,1.49600123618558,27.74,1.45063740398025,27.74,1.40576292108442,27.74,1.49308299248541
27.81,293.47426741889,27.81,275.542011185773,27.81,177.692564919412,27.81,162.431148847833,27.81,109.081285304867,27.81,138.14188562699,27.81,53.0605976146428,27.81,67.1758450209957,27.81,2.66100372406302,27.81,2.17280908462396,27.81,178.98370017962,27.81,189.168440223196,27.81,162.433454904063,27.81,169.947675071689,27.81,119.697119072991,27.81,129.463694253568,27.81,83.855768592826,27.81,51.1854429380564,27.81,5.61566595982912,27.81,3.44827070252585,27.81,201.3654919081,27.81,149.643394453959,27.81,121.668850530386,27.81,165.247932475394,27.81,122.155460423429,27.81,115.086810888904,27.81,55.7786478717732,27.81,82.9141556561307,27.81,4.49846178789667,27.81,7.27503289268926,27.81,136.423457364539,27.81,91.619848885331,27.81,43.9087091954453,27.81,53.3809525973231,27.81,81.6555187068648,27.81,58.2845196033911,27.81,57.2906841016589,27.81,52.1322978821999,27.81,12.3651976147555,27.81,7.83032402639502,27.81,0.712075683011364,27.81,0.798989681187342,27.81,0.752832107424589,27.81,1.45835569816416,27.81,1.45574353565677,27.81,1.40949913447304,27.81,1.4517646544941,27.81,1.45040110533161,27.81,1.31768801970927,27.81,1.4928397797484
27.92,292.801368751988,27.92,274.244192632974,27.92,176.933381315246,27.92,161.584228345073,27.92,109.081285304867,27.92,137.608514038177,27.92,52.7941840629855,27.92,66.9539992088348,27.92,2.61665351186143,27.92,2.26149516290186,27.92,178.894212386481,27.92,188.0971703426,27.92,161.275441010193,27.92,169.680951910631,27.92,119.430833635569,27.92,129.064799906747,27.92,83.7672149659838,27.92,51.0084851509794,27.92,5.65988405422587,27.92,3.44827070252585,27.92,200.115331850716,27.92,149.198026668396,27.92,121.180041342976,27.92,164.183538058742,27.92,121.269956183565,27.92,114.158334999388,27.92,55.3811734577233,27.92,82.2963781388329,27.92,4.54256444602961,27.92,7.31912354011267,27.92,135.487518820835,27.92,91.1753138422955,27.92,43.6869461237279,27.92,53.1153717881932,27.92,81.2578467833693,27.92,58.0197928891612,27.92,56.9821956999943,27.92,52.0882692901091,27.92,12.5852177990678,27.92,7.78633346821769,27.92,0.712075683011364,27.92,0.798989681187342,27.92,0.797116344131464,27.92,1.54674084144217,27.92,1.49985703679137,27.92,1.45354590944358,27.92,1.4517646544941,27.92,1.45040110533161,27.92,1.36161093423778,27.92,1.4928397797484
28.04,291.769600760513,28.04,273.080616446069,28.04,176.218866874346,28.04,160.871027075082,28.04,108.680746825363,28.04,136.986252522655,28.04,52.6609772871568,28.04,66.4215617863183,28.04,2.57230346647525,28.04,2.21715212376291,28.04,177.909803957206,28.04,187.606172537009,28.04,160.830051872258,28.04,168.614059266397,28.04,119.16453752196,28.04,128.754549934351,28.04,83.3687476666127,28.04,50.521848567471,28.04,5.52723010466643,28.04,3.40406194979207,28.04,199.624184578517,28.04,148.218219675395,28.04,120.735666442734,28.04,163.562632418873,28.04,120.47300023245,28.04,114.02569406143,28.04,55.2486819863733,28.04,82.1639987674386,28.04,4.49846178789667,28.04,7.27503289268926,28.04,135.041841425871,28.04,91.0419469236732,28.04,43.3321284118358,28.04,52.7612693807798,28.04,81.0811025200173,28.04,57.8874295320462,28.04,56.8059158507441,28.04,51.9121442455595,28.04,12.4532054215758,28.04,7.78633346821769,28.04,0.667570958036135,28.04,0.798989681187342,28.04,0.708547870717713,28.04,1.50254826980316,28.04,1.54397053792596,28.04,1.49759285122953,28.04,1.4517646544941,28.04,1.45040110533161,28.04,1.44945676329481,28.04,1.4050256456193
28.17,290.558366078193,28.17,271.917040259164,28.17,175.995574438948,28.17,160.871027075082,28.17,108.280197669674,28.17,137.07515312555,28.17,52.6165750285473,28.17,66.4215617863183,28.17,2.70535376944919,28.17,2.21715212376291,28.17,177.10437111421,28.17,186.713451195241,28.17,160.60735730329,28.17,168.125057907634,28.17,118.587575064693,28.17,128.134039313373,28.17,83.1473769447399,28.17,50.698806354548,28.17,5.61566595982912,28.17,3.40406194979207,28.17,198.865171793331,28.17,147.728310840801,28.17,120.513484330707,28.17,163.119132965904,28.17,120.384451943701,28.17,114.202545086645,28.17,55.0720284706044,28.17,81.8551153468828,28.17,4.49846178789667,28.17,7.27503289268926,28.17,134.551590953317,28.17,90.5974118806377,28.17,43.1990737716612,28.17,52.8497963171565,28.17,80.5066863331697,28.17,57.8874295320462,28.17,56.7177785951656,28.17,51.7800531311939,28.17,12.3651976147555,28.17,7.78633346821769,28.17,0.712075683011364,28.17,0.798989681187342,28.17,0.797116344131464,28.17,1.50254826980316,28.17,1.49985703679137,28.17,1.45354590944358,28.17,1.4517646544941,28.17,1.40644958196026,28.17,1.36161093423778,28.17,1.4928397797484
28.22,289.344881833013,28.22,271.022598403034,28.22,174.850651670747,28.22,159.998033339801,28.22,107.906580310102,28.22,136.075144865061,28.22,52.2972403649875,28.22,66.3220179351212,28.22,2.61622734679435,28.22,2.17245520692288,28.22,176.180751870505,28.22,186.013604540585,28.22,159.779634144842,28.22,167.430982011592,28.22,118.257645380851,28.22,126.961002742223,28.22,82.7796942206321,28.22,50.2924563765221,28.22,5.48211934514741,28.22,3.44770909491958,28.22,198.029232273244,28.22,147.437080109935,28.22,119.8274082749,28.22,162.471772491146,28.22,120.010699212175,28.22,113.299823538574,28.22,55.0189042329564,28.22,81.5329454438384,28.22,4.49772913939701,28.22,7.31793150044816,28.22,134.084061529906,28.22,89.9159519625954,28.22,42.9703111379405,28.22,52.7084254182334,28.22,80.5377506958032,28.22,57.5250883673458,28.22,56.7966640729183,28.22,51.6395502966301,28.22,12.4511772122237,28.22,7.78506533573101,28.22,0.667462233124403,28.22,0.843240652727945,28.22,0.752709496332174,28.22,1.50230355510124,28.22,1.5437190769263,28.22,1.49734894359904,28.22,1.53949966799266,28.22,1.40622051851043,28.22,1.4053050178528,28.22,1.49259664623378
28.4,287.864741599808,28.4,269.590749370122,28.4,174.270196566961,28.4,159.240382408237,28.4,107.461605293433,28.4,135.764070117286,28.4,52.2972403649875,28.4,65.7453042251683,28.4,2.61622734679435,28.4,2.17245520692288,28.4,175.64389121013,28.4,185.299526703539,28.4,159.378840666195,28.4,166.630932174732,28.4,117.725150569486,28.4,126.916682436384,28.4,82.4255587518172,28.4,50.2482214662626,28.4,5.57054079707636,28.4,3.44770909491958,28.4,197.270321756881,28.4,146.546489609749,28.4,119.205386872718,28.4,161.496234738102,28.4,119.346684533699,28.4,112.59253465011,28.4,54.6214945541531,28.4,81.3564648040411,28.4,4.45363366410742,28.4,7.14159563284444,28.4,133.326528017265,28.4,89.7826067649695,28.4,43.0146581298983,28.4,52.442887863307,28.4,80.0959620016997,28.4,57.2162872768784,28.4,56.2679159926109,28.4,51.3313843357864,28.4,12.4071798084201,28.4,7.78506533573101,28.4,0.756457228118834,28.4,0.798859552574771,28.4,0.796986520622648,28.4,1.45811818094948,28.4,1.45550644387572,28.4,1.45330917558211,28.4,1.4515282107393,28.4,1.49410941558425,28.4,1.36138917349931,28.4,1.49259664623378
28.52,287.279726381107,28.52,268.562611986603,28.52,173.25967302644,28.52,158.679727637925,28.52,106.954719844286,28.52,134.720007706208,28.52,51.8892341069186,28.52,65.5571751462964,28.52,2.66013708875148,28.52,2.21643004197696,28.52,174.944317487588,28.52,184.064574433148,28.52,158.284303760947,28.52,166.114966577515,28.52,117.484147953053,28.52,126.364332977189,28.52,82.1465782286704,28.52,50.1515889717342,28.52,5.52542999715799,28.52,3.49134169152896,28.52,196.345511526389,28.52,146.121919121834,28.52,118.741755972482,28.52,161.29258829353,28.52,118.707592630236,28.52,112.397395988728,28.52,54.3477033508004,28.52,80.9020923052396,28.52,4.49699672950621,28.52,7.27266356101928,28.52,133.12660423627,28.52,89.6346737607226,28.52,42.6972885734594,28.52,52.0803609838127,28.52,79.6412077640766,28.52,56.8982193754378,28.52,56.3909188239542,28.52,51.1469631890233,28.52,12.2291998011597,28.52,7.65186892223362,28.52,0.667353543622184,28.52,0.754355593204462,28.52,0.752586925171723,28.52,1.45788074108936,28.52,1.49936856356655,28.52,1.4090400889969,28.52,1.40731327799568,28.52,1.44992873890747,28.52,1.40507617808438,28.52,1.44846090786616
28.63,286.067149743542,28.63,267.40061125374,28.63,172.472661909883,28.63,157.762834310442,28.63,106.44798877967,28.63,134.253819593174,28.63,51.8364052727097,28.63,65.3691126627861,28.63,2.6597039827455,28.63,2.26039055764483,28.63,174.15552748132,28.63,183.54384826855,28.63,157.768842067435,28.63,165.421433290071,28.63,116.932698540853,28.63,125.546349475992,28.63,82.0004407708833,28.63,49.6128042234237,28.63,5.52453038302624,28.63,3.44658642833054,28.63,196.135039830554,28.63,145.608469640625,28.63,118.500338961278,28.63,160.468416468113,28.63,118.33423461782,28.63,112.15814304743,28.63,54.2947143416765,28.63,80.712502521764,28.63,4.45218344148804,28.63,7.22740969511037,28.63,132.659459059938,28.63,88.9980264166133,28.63,42.5573445633841,28.63,51.9834032415714,28.63,79.6724029228423,28.63,56.624352835453,28.63,56.1614941081212,28.63,51.094628690483,28.63,12.3151748775041,28.63,7.73856123815334,28.63,0.578278915359488,28.63,0.754232773993586,28.63,0.663939180917052,28.63,1.45764337854604,28.63,1.49912444624914,28.63,1.40881067836698,28.63,1.45105555420698,28.63,1.40576261537839,28.63,1.31704440784683,28.63,1.44822507899806
